usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type
13687,299,2024-03-29 00:00:00,0.45,15,4G
13688,150,2023-12-01 00:00:00,0.01,77,5G
13689,148,2023-08-05 00:00:00,0.11,121,5G
13690,8,2024-03-15 00:00:00,0.7,257,5G
13691,29,2022-10-14 00:00:00,0.3,216,4G
13692,296,2022-06-18 00:00:00,1.91,113,4G
13693,474,2022-03-03 00:00:00,4.88,145,4G
13694,414,2022-12-15 00:00:00,3.34,236,5G
13695,209,2023-03-18 00:00:00,0.61,85,4G
13696,128,2022-01-14 00:00:00,1.27,166,4G
13697,340,2022-06-13 00:00:00,1.77,128,4G
13698,116,2023-02-24 00:00:00,4.15,164,4G
13699,439,2024-01-27 00:00:00,4.57,276,4G
13700,144,2024-04-26 00:00:00,6.01,256,4G
13701,430,2023-06-04 00:00:00,1.78,131,4G
13702,318,2023-10-28 00:00:00,2.96,57,5G
13703,235,2023-07-02 00:00:00,0.3,256,5G
13704,7,2023-07-14 00:00:00,2.08,140,4G
13705,464,2023-08-20 00:00:00,0.71,173,5G
13706,45,2022-01-28 00:00:00,1.41,174,4G
13707,443,2023-12-09 00:00:00,2.51,208,5G
13708,239,2023-03-22 00:00:00,0.74,203,5G
13709,440,2022-07-27 00:00:00,0.13,6,4G
13710,432,2023-04-15 00:00:00,0.03,50,4G
13711,155,2023-12-17 00:00:00,0.06,258,4G
13712,181,2024-03-29 00:00:00,0.02,177,5G
13713,215,2022-04-14 00:00:00,0.29,30,4G
13714,88,2024-01-12 00:00:00,0.68,153,4G
13715,256,2023-03-02 00:00:00,0.63,54,4G
13716,73,2022-04-11 00:00:00,10.82,155,5G
13717,419,2023-06-25 00:00:00,0.91,43,5G
13718,179,2023-10-01 00:00:00,0.34,80,4G
13719,212,2024-04-29 00:00:00,1.97,165,5G
13720,293,2023-06-06 00:00:00,4.88,29,5G
13721,234,2022-04-16 00:00:00,2.83,135,5G
13722,465,2023-11-10 00:00:00,0.88,13,4G
13723,239,2024-02-08 00:00:00,2.06,105,4G
13724,223,2024-03-17 00:00:00,3.14,74,4G
13725,119,2022-10-04 00:00:00,3.26,78,4G
13726,313,2022-03-06 00:00:00,2.75,193,4G
13727,264,2024-02-22 00:00:00,5.12,95,4G
13728,207,2024-06-18 00:00:00,5.1,39,4G
13729,95,2022-07-07 00:00:00,2.16,255,4G
13730,373,2022-11-13 00:00:00,1.4,106,4G
13731,222,2022-05-18 00:00:00,2.57,16,4G
13732,366,2022-12-09 00:00:00,4.26,14,5G
13733,276,2022-04-15 00:00:00,0.01,271,5G
13734,380,2023-06-30 00:00:00,12.07,12,4G
13735,231,2023-01-15 00:00:00,0.5,246,5G
13736,309,2022-04-20 00:00:00,1.59,213,4G
13737,119,2023-06-29 00:00:00,5.14,150,5G
13738,268,2022-12-20 00:00:00,0.64,291,4G
13739,433,2024-01-13 00:00:00,1.62,42,4G
13740,273,2022-11-13 00:00:00,0.36,113,4G
13741,64,2022-09-23 00:00:00,1.26,80,4G
13742,298,2023-11-25 00:00:00,0.49,140,4G
13743,350,2024-05-01 00:00:00,1.13,29,4G
13744,413,2022-03-06 00:00:00,1.17,29,4G
13745,403,2022-11-29 00:00:00,12.47,265,5G
13746,494,2023-05-28 00:00:00,13.15,98,4G
13747,11,2022-05-13 00:00:00,0.3,93,4G
13748,98,2023-08-15 00:00:00,3.24,210,4G
13749,434,2024-02-22 00:00:00,0.13,294,5G
13750,71,2024-01-23 00:00:00,0.08,36,4G
13751,364,2023-06-24 00:00:00,0.28,88,4G
13752,58,2024-01-05 00:00:00,8.42,254,4G
13753,290,2023-06-19 00:00:00,7.07,213,4G
13754,251,2023-05-11 00:00:00,0.54,13,4G
13755,276,2023-09-13 00:00:00,0.44,191,4G
13756,50,2023-09-11 00:00:00,0.69,294,4G
13757,358,2023-10-19 00:00:00,1.81,181,4G
13758,216,2023-01-04 00:00:00,2.11,129,4G
13759,394,2024-05-15 00:00:00,0.63,223,4G
13760,416,2023-10-13 00:00:00,3.53,42,4G
13761,52,2024-03-06 00:00:00,0.93,180,5G
13762,271,2024-03-20 00:00:00,6.38,168,4G
13763,485,2022-04-09 00:00:00,2.67,263,5G
13764,84,2022-11-13 00:00:00,1.43,95,4G
13765,387,2022-05-03 00:00:00,3.9,202,4G
13766,293,2022-11-16 00:00:00,4.26,67,5G
13767,126,2024-03-09 00:00:00,0.86,91,4G
13768,296,2023-08-16 00:00:00,1.04,265,4G
13769,72,2023-05-10 00:00:00,6.87,177,4G
13770,296,2023-04-02 00:00:00,0.45,150,4G
13771,236,2023-06-06 00:00:00,0.11,46,5G
13772,56,2023-06-04 00:00:00,1.51,2,4G
13773,407,2023-12-18 00:00:00,4.04,102,4G
13774,360,2022-11-11 00:00:00,3.69,272,5G
13775,395,2023-12-10 00:00:00,6.3,21,5G
13776,110,2023-12-11 00:00:00,1.9,115,5G
13777,192,2023-06-26 00:00:00,0.26,103,4G
13778,392,2023-04-24 00:00:00,2.22,258,5G
13779,93,2022-01-20 00:00:00,3.77,297,5G
13780,350,2023-07-14 00:00:00,0.24,129,5G
13781,56,2022-05-10 00:00:00,0.47,294,5G
13782,60,2022-10-20 00:00:00,0.03,47,5G
13783,138,2024-06-15 00:00:00,2.25,26,4G
13784,39,2022-05-12 00:00:00,5.45,14,4G
13785,28,2022-12-22 00:00:00,2.78,262,5G
13786,49,2022-02-23 00:00:00,10.05,297,4G
13787,420,2024-06-08 00:00:00,0.16,264,4G
13788,125,2024-03-03 00:00:00,5.83,133,4G
13789,13,2023-01-22 00:00:00,4.21,75,5G
13790,480,2022-09-22 00:00:00,0.94,29,4G
13791,36,2022-08-03 00:00:00,9.08,125,4G
13792,101,2023-04-05 00:00:00,0.85,83,4G
13793,282,2023-04-03 00:00:00,5.5,53,4G
13794,86,2024-03-12 00:00:00,5.32,282,4G
13795,4,2022-02-12 00:00:00,3.54,262,4G
13796,223,2023-08-09 00:00:00,2.07,221,5G
13797,338,2024-05-11 00:00:00,0.32,1,5G
13798,448,2022-10-05 00:00:00,1.9,145,5G
13799,166,2024-04-17 00:00:00,1.1,17,4G
13800,383,2024-01-24 00:00:00,3.93,15,4G
13801,344,2022-05-10 00:00:00,3.55,158,4G
13802,383,2022-12-16 00:00:00,6.04,297,4G
13803,376,2023-12-07 00:00:00,0.04,208,4G
13804,471,2023-06-28 00:00:00,4.14,204,5G
13805,278,2022-04-16 00:00:00,6.97,112,4G
13806,130,2023-12-17 00:00:00,3.89,177,4G
13807,31,2022-01-01 00:00:00,0.35,208,5G
13808,375,2024-01-27 00:00:00,0.21,123,4G
13809,11,2023-08-07 00:00:00,0.05,14,5G
13810,476,2023-03-08 00:00:00,2.48,297,5G
13811,302,2022-11-02 00:00:00,2.48,44,4G
13812,96,2023-06-11 00:00:00,10.84,93,4G
13813,190,2022-02-22 00:00:00,1.27,106,5G
13814,453,2023-06-04 00:00:00,1.01,277,4G
13815,192,2022-11-26 00:00:00,2.45,127,4G
13816,486,2023-07-12 00:00:00,4.37,37,5G
13817,266,2022-11-21 00:00:00,6.9,96,4G
13818,424,2022-04-24 00:00:00,4.06,197,4G
13819,128,2022-05-27 00:00:00,1.39,191,4G
13820,238,2022-06-15 00:00:00,2.52,6,5G
13821,408,2023-01-14 00:00:00,4.85,43,4G
13822,355,2022-05-19 00:00:00,1.69,6,4G
13823,428,2023-09-21 00:00:00,0.61,193,4G
13824,112,2022-10-26 00:00:00,0.46,0,4G
13825,316,2022-10-03 00:00:00,0,61,5G
13826,446,2024-02-28 00:00:00,3.17,88,5G
13827,343,2024-04-29 00:00:00,0.29,17,4G
13828,145,2024-04-04 00:00:00,0.7,107,4G
13829,65,2022-06-27 00:00:00,0.88,134,4G
13830,247,2024-04-21 00:00:00,2.05,66,4G
13831,223,2022-12-20 00:00:00,1.27,92,4G
13832,479,2022-06-03 00:00:00,2.81,137,4G
13833,490,2022-07-20 00:00:00,0.14,188,4G
13834,313,2024-05-27 00:00:00,0.33,58,4G
13835,439,2022-04-25 00:00:00,1.73,186,5G
13836,106,2023-11-02 00:00:00,1.03,234,5G
13837,181,2023-07-08 00:00:00,0.88,68,4G
13838,184,2024-01-29 00:00:00,0.17,97,4G
13839,226,2022-03-09 00:00:00,5.65,7,5G
13840,265,2023-03-21 00:00:00,2.94,133,5G
13841,278,2023-03-21 00:00:00,0.32,55,4G
13842,397,2022-11-22 00:00:00,0.17,113,5G
13843,89,2024-04-25 00:00:00,9.21,87,5G
13844,176,2023-12-09 00:00:00,2.86,137,4G
13845,18,2023-08-25 00:00:00,1.35,107,4G
13846,371,2023-09-15 00:00:00,3.02,22,4G
13847,460,2024-05-29 00:00:00,3.53,143,4G
13848,424,2022-12-25 00:00:00,3.78,143,4G
13849,401,2022-05-25 00:00:00,1.62,55,5G
13850,399,2022-10-02 00:00:00,1.4,107,5G
13851,106,2023-05-24 00:00:00,0.03,5,4G
13852,271,2022-06-28 00:00:00,6.53,29,4G
13853,463,2024-01-23 00:00:00,2.31,126,4G
13854,319,2024-04-17 00:00:00,0.57,120,4G
13855,167,2024-04-10 00:00:00,6.3,98,4G
13856,13,2023-04-22 00:00:00,6.16,165,5G
13857,337,2024-04-22 00:00:00,11.32,240,4G
13858,32,2023-02-18 00:00:00,5.18,49,4G
13859,393,2022-06-02 00:00:00,15.28,267,4G
13860,40,2022-04-14 00:00:00,0.7,72,4G
13861,148,2022-03-16 00:00:00,4.62,299,4G
13862,218,2022-05-08 00:00:00,4.33,51,4G
13863,219,2023-12-12 00:00:00,0.66,264,4G
13864,469,2023-10-28 00:00:00,0.26,226,4G
13865,82,2023-07-22 00:00:00,9.71,192,4G
13866,333,2024-02-29 00:00:00,0.88,238,4G
13867,208,2022-12-11 00:00:00,5.12,9,4G
13868,201,2023-06-15 00:00:00,0.01,227,5G
13869,447,2022-06-08 00:00:00,0.05,292,4G
13870,332,2023-06-22 00:00:00,1.57,51,4G
13871,428,2023-03-02 00:00:00,0.68,239,4G
13872,38,2023-11-12 00:00:00,2.93,98,4G
13873,211,2022-01-23 00:00:00,2.08,80,5G
13874,444,2022-02-16 00:00:00,0.2,12,4G
13875,327,2023-06-09 00:00:00,0.44,127,5G
13876,249,2023-12-30 00:00:00,1.23,10,4G
13877,227,2024-04-13 00:00:00,0.51,80,4G
13878,48,2023-12-07 00:00:00,3.93,260,5G
13879,18,2022-05-24 00:00:00,1.34,5,4G
13880,400,2023-08-08 00:00:00,0.25,221,4G
13881,439,2023-10-30 00:00:00,1.66,297,5G
13882,295,2023-08-12 00:00:00,0.24,80,5G
13883,196,2023-02-23 00:00:00,0.35,2,4G
13884,187,2023-11-12 00:00:00,0.68,59,4G
13885,345,2024-03-09 00:00:00,4.91,220,4G
13886,224,2022-03-26 00:00:00,6.46,48,4G
13887,318,2023-02-20 00:00:00,4.38,227,4G
13888,488,2023-11-25 00:00:00,1.02,289,5G
13889,397,2023-04-27 00:00:00,0.8,292,4G
13890,365,2023-04-01 00:00:00,1.99,297,5G
13891,337,2024-04-06 00:00:00,3.2,192,4G
13892,497,2022-10-24 00:00:00,12.54,256,4G
13893,229,2022-04-22 00:00:00,0.35,102,5G
13894,390,2022-08-18 00:00:00,0.13,145,4G
13895,467,2022-04-06 00:00:00,2.96,289,4G
13896,77,2023-11-11 00:00:00,4.46,256,4G
13897,188,2023-01-13 00:00:00,4.68,277,5G
13898,346,2022-06-05 00:00:00,2.84,188,4G
13899,270,2023-02-25 00:00:00,7.7,177,4G
13900,95,2022-04-15 00:00:00,1.79,15,4G
13901,310,2023-12-06 00:00:00,6.13,85,4G
13902,132,2022-11-26 00:00:00,8.59,247,5G
13903,39,2023-03-15 00:00:00,4.7,216,4G
13904,72,2022-05-12 00:00:00,0.93,41,4G
13905,281,2024-05-16 00:00:00,0.55,193,4G
13906,333,2023-01-17 00:00:00,1.99,162,5G
13907,160,2022-05-18 00:00:00,1.51,275,5G
13908,187,2024-04-22 00:00:00,5.25,129,5G
13909,486,2022-09-27 00:00:00,0.26,262,4G
13910,191,2023-07-04 00:00:00,0.75,176,4G
13911,422,2023-01-31 00:00:00,3.48,264,4G
13912,120,2023-07-11 00:00:00,0.25,26,5G
13913,220,2023-04-09 00:00:00,0.97,84,5G
13914,53,2023-11-06 00:00:00,1.22,195,5G
13915,222,2023-03-26 00:00:00,2.44,242,4G
13916,451,2022-11-27 00:00:00,0.43,176,4G
13917,412,2022-09-10 00:00:00,4.93,129,4G
13918,131,2023-11-12 00:00:00,1.48,144,5G
13919,237,2022-10-12 00:00:00,6.22,82,4G
13920,246,2022-10-01 00:00:00,1.58,87,5G
13921,226,2022-01-20 00:00:00,0.8,19,4G
13922,208,2022-08-27 00:00:00,0.38,229,4G
13923,406,2022-09-27 00:00:00,0.01,125,4G
13924,96,2023-02-22 00:00:00,1.9,50,4G
13925,422,2022-11-06 00:00:00,0.28,87,4G
13926,200,2022-01-31 00:00:00,1.24,169,4G
13927,247,2024-04-05 00:00:00,2.22,62,4G
13928,72,2022-04-14 00:00:00,0.81,88,4G
13929,318,2023-11-13 00:00:00,0.48,188,5G
13930,185,2022-07-05 00:00:00,3.73,189,5G
13931,6,2022-05-08 00:00:00,7.33,88,4G
13932,206,2022-07-29 00:00:00,0.26,25,4G
13933,32,2023-02-18 00:00:00,0.42,175,4G
13934,99,2022-10-08 00:00:00,8.05,263,5G
13935,394,2022-09-10 00:00:00,0.1,41,4G
13936,387,2022-01-19 00:00:00,9.5,118,4G
13937,256,2023-12-13 00:00:00,0.01,168,5G
13938,187,2024-01-02 00:00:00,5.17,107,4G
13939,76,2022-05-16 00:00:00,0.92,146,5G
13940,177,2022-08-11 00:00:00,6.98,175,4G
13941,315,2022-01-03 00:00:00,0.95,188,4G
13942,287,2022-08-24 00:00:00,2.66,159,4G
13943,349,2024-05-03 00:00:00,0.21,73,5G
13944,255,2023-04-10 00:00:00,0.69,17,5G
13945,325,2022-08-16 00:00:00,3.71,139,4G
13946,190,2023-10-16 00:00:00,1.88,114,4G
13947,308,2023-05-14 00:00:00,6.58,224,4G
13948,345,2023-06-05 00:00:00,1.4,45,5G
13949,127,2023-12-03 00:00:00,5.1,37,4G
13950,425,2024-05-11 00:00:00,1.49,205,5G
13951,287,2023-11-08 00:00:00,9.69,8,4G
13952,254,2022-05-19 00:00:00,8.04,252,4G
13953,213,2022-10-03 00:00:00,1,107,4G
13954,250,2022-10-18 00:00:00,5.43,97,5G
13955,84,2022-02-22 00:00:00,4.7,274,5G
13956,487,2023-11-18 00:00:00,0.59,70,4G
13957,383,2022-04-20 00:00:00,2.45,38,4G
13958,406,2023-12-16 00:00:00,0.19,297,4G
13959,388,2023-10-10 00:00:00,4.53,89,4G
13960,13,2022-01-04 00:00:00,0.48,218,5G
13961,45,2023-10-29 00:00:00,0.18,106,4G
13962,127,2023-11-15 00:00:00,1.28,95,5G
13963,426,2024-05-19 00:00:00,2.15,31,5G
13964,114,2022-02-16 00:00:00,4.83,125,5G
13965,433,2022-04-04 00:00:00,9.15,146,5G
13966,276,2023-07-14 00:00:00,1.45,279,4G
13967,500,2024-01-22 00:00:00,0.16,23,5G
13968,205,2024-05-08 00:00:00,3.46,208,4G
13969,337,2022-08-01 00:00:00,2.08,119,4G
13970,438,2023-03-12 00:00:00,1.49,273,5G
13971,420,2024-05-01 00:00:00,0.93,139,4G
13972,481,2023-05-23 00:00:00,1.74,296,5G
13973,385,2024-04-15 00:00:00,1.03,81,5G
13974,399,2023-10-13 00:00:00,3.54,207,5G
13975,461,2022-07-24 00:00:00,1.96,32,4G
13976,273,2023-01-16 00:00:00,5.24,23,4G
13977,408,2022-03-14 00:00:00,1.96,60,4G
13978,58,2023-05-31 00:00:00,0.68,188,5G
13979,328,2022-03-17 00:00:00,4.76,83,4G
13980,498,2024-04-20 00:00:00,2.04,224,4G
13981,219,2022-03-18 00:00:00,0.58,167,4G
13982,109,2024-03-26 00:00:00,2.44,185,4G
13983,279,2024-02-07 00:00:00,1.11,71,4G
13984,174,2023-02-14 00:00:00,4.65,73,4G
13985,328,2023-09-06 00:00:00,1.51,152,4G
13986,264,2022-04-16 00:00:00,3.24,95,5G
13987,315,2024-04-24 00:00:00,0.25,52,4G
13988,474,2023-07-05 00:00:00,1.26,173,4G
13989,111,2023-04-21 00:00:00,10.22,109,4G
13990,187,2024-04-05 00:00:00,4.13,50,5G
13991,269,2022-10-02 00:00:00,0.44,252,4G
13992,423,2022-03-29 00:00:00,0.81,72,4G
13993,229,2023-12-24 00:00:00,1,211,4G
13994,497,2024-05-30 00:00:00,2.63,211,4G
13995,156,2022-03-18 00:00:00,3.54,250,4G
13996,473,2022-03-18 00:00:00,3.46,167,4G
13997,189,2023-03-18 00:00:00,1.78,262,5G
13998,272,2023-06-24 00:00:00,4.16,229,4G
13999,375,2022-09-02 00:00:00,1.44,238,4G
14000,2,2023-08-01 00:00:00,0.33,274,4G
14001,246,2024-02-17 00:00:00,2.08,142,4G
14002,210,2023-01-17 00:00:00,7.61,69,5G
14003,401,2023-12-18 00:00:00,3.94,173,4G
14004,286,2023-07-24 00:00:00,2.16,108,5G
14005,359,2023-12-14 00:00:00,2.6,202,5G
14006,13,2024-01-07 00:00:00,6.67,184,4G
14007,96,2022-05-22 00:00:00,1.4,290,5G
14008,498,2024-06-11 00:00:00,1.01,91,4G
14009,221,2023-01-03 00:00:00,9.46,258,4G
14010,238,2022-03-25 00:00:00,4.98,205,4G
14011,94,2022-05-23 00:00:00,0.98,51,4G
14012,338,2022-12-18 00:00:00,1.56,180,4G
14013,269,2023-06-29 00:00:00,1.34,2,4G
14014,171,2022-06-01 00:00:00,0.4,83,4G
14015,469,2022-06-07 00:00:00,7.91,213,4G
14016,94,2023-03-22 00:00:00,1.3,33,4G
14017,149,2023-10-15 00:00:00,5.21,49,4G
14018,112,2024-02-02 00:00:00,0.52,288,4G
14019,55,2022-10-30 00:00:00,1.98,258,4G
14020,337,2023-09-16 00:00:00,0.06,257,4G
14021,424,2023-10-18 00:00:00,3.61,271,4G
14022,467,2023-03-26 00:00:00,2.17,181,4G
14023,116,2023-12-22 00:00:00,2.46,32,4G
14024,143,2022-08-12 00:00:00,0.13,264,4G
14025,201,2022-02-12 00:00:00,0.59,39,5G
14026,180,2022-09-21 00:00:00,0.19,209,4G
14027,202,2024-01-26 00:00:00,0.85,271,4G
14028,364,2022-01-03 00:00:00,2.47,135,4G
14029,479,2023-09-29 00:00:00,2.09,86,4G
14030,53,2022-09-25 00:00:00,2.37,59,4G
14031,471,2023-08-19 00:00:00,1.99,163,4G
14032,384,2022-01-16 00:00:00,0.8,2,4G
14033,180,2022-11-30 00:00:00,0.7,14,4G
14034,414,2023-04-09 00:00:00,0.37,101,5G
14035,417,2022-02-28 00:00:00,4.73,254,4G
14036,313,2022-06-26 00:00:00,2.4,224,4G
14037,308,2022-03-04 00:00:00,0.52,209,5G
14038,137,2023-07-15 00:00:00,0.49,22,4G
14039,182,2022-11-03 00:00:00,5.16,234,5G
14040,367,2022-09-03 00:00:00,3.39,130,4G
14041,1,2022-10-16 00:00:00,2.69,157,4G
14042,44,2024-03-08 00:00:00,1.31,172,4G
14043,227,2022-11-28 00:00:00,0.76,16,5G
14044,331,2023-06-11 00:00:00,9.71,184,4G
14045,98,2024-04-29 00:00:00,3.99,183,5G
14046,208,2022-09-12 00:00:00,0.9,142,4G
14047,265,2023-08-27 00:00:00,4.7,43,4G
14048,288,2023-05-25 00:00:00,3.56,11,5G
14049,271,2024-03-01 00:00:00,0.88,7,4G
14050,140,2023-12-19 00:00:00,1.39,79,5G
14051,481,2023-08-29 00:00:00,0.51,296,4G
14052,237,2024-01-07 00:00:00,0.29,161,5G
14053,462,2024-03-23 00:00:00,3.21,215,4G
14054,441,2024-04-09 00:00:00,0.78,247,4G
14055,392,2023-04-08 00:00:00,4.29,28,5G
14056,72,2022-07-18 00:00:00,13.57,271,4G
14057,155,2022-09-28 00:00:00,0.2,132,4G
14058,190,2024-01-16 00:00:00,1.6,4,4G
14059,268,2023-07-12 00:00:00,4.05,243,4G
14060,321,2022-03-05 00:00:00,3.89,29,5G
14061,107,2022-08-18 00:00:00,3.57,116,4G
14062,232,2022-09-06 00:00:00,1.07,177,4G
14063,42,2022-09-03 00:00:00,1.51,260,4G
14064,190,2023-08-10 00:00:00,2.26,234,5G
14065,371,2022-06-06 00:00:00,9.12,140,4G
14066,139,2024-01-05 00:00:00,0.99,49,4G
14067,103,2023-12-03 00:00:00,6.41,269,4G
14068,171,2023-07-18 00:00:00,0.78,107,4G
14069,351,2022-03-29 00:00:00,11.29,45,5G
14070,273,2022-11-09 00:00:00,2.77,81,4G
14071,481,2024-04-30 00:00:00,1.56,125,4G
14072,416,2022-03-07 00:00:00,2.38,83,4G
14073,221,2023-10-24 00:00:00,0.8,289,5G
14074,213,2022-01-20 00:00:00,0.8,70,4G
14075,341,2022-02-02 00:00:00,0.3,174,4G
14076,424,2024-04-19 00:00:00,0.3,90,4G
14077,407,2024-03-03 00:00:00,1.07,248,5G
14078,56,2023-07-12 00:00:00,3.6,131,4G
14079,390,2022-03-14 00:00:00,2.34,168,4G
14080,342,2024-05-15 00:00:00,0.27,59,4G
14081,434,2024-04-04 00:00:00,4.78,240,4G
14082,102,2022-12-09 00:00:00,2.3,189,5G
14083,421,2022-05-13 00:00:00,8.1,280,4G
14084,493,2022-02-24 00:00:00,2.77,231,5G
14085,192,2022-03-02 00:00:00,0.48,288,4G
14086,499,2024-05-06 00:00:00,1.61,274,4G
14087,310,2023-06-04 00:00:00,2.61,14,4G
14088,200,2022-09-29 00:00:00,0.07,40,5G
14089,233,2022-09-03 00:00:00,0.04,207,4G
14090,433,2022-06-25 00:00:00,0.35,59,5G
14091,227,2023-09-20 00:00:00,0.72,239,4G
14092,371,2022-11-13 00:00:00,1.4,95,4G
14093,139,2024-02-22 00:00:00,1.67,277,5G
14094,344,2023-12-06 00:00:00,0.37,159,5G
14095,305,2023-10-24 00:00:00,2.8,281,4G
14096,149,2022-05-11 00:00:00,2.27,208,4G
14097,115,2022-04-12 00:00:00,0.87,132,4G
14098,450,2022-11-06 00:00:00,0.03,96,4G
14099,63,2024-02-21 00:00:00,0.2,218,4G
14100,104,2022-10-19 00:00:00,1.24,70,4G
14101,339,2023-12-23 00:00:00,0.42,273,4G
14102,359,2023-05-10 00:00:00,1.18,133,4G
14103,156,2022-12-27 00:00:00,2.47,65,5G
14104,273,2022-12-04 00:00:00,1.98,126,4G
14105,6,2023-08-02 00:00:00,0.66,204,4G
14106,147,2022-01-10 00:00:00,1.05,297,5G
14107,184,2022-02-18 00:00:00,2.38,116,4G
14108,486,2023-05-02 00:00:00,4.93,266,4G
14109,28,2023-09-15 00:00:00,3.5,281,4G
14110,450,2022-11-17 00:00:00,2.02,148,4G
14111,38,2024-01-01 00:00:00,1.12,193,5G
14112,119,2023-07-23 00:00:00,1.14,167,4G
14113,293,2024-03-05 00:00:00,5.29,178,4G
14114,371,2023-09-17 00:00:00,0.1,147,4G
14115,244,2022-05-13 00:00:00,11.05,56,5G
14116,68,2023-08-06 00:00:00,2.73,4,4G
14117,214,2022-03-24 00:00:00,2.86,13,4G
14118,218,2022-02-26 00:00:00,0.1,279,4G
14119,177,2023-01-11 00:00:00,2.33,215,4G
14120,299,2022-12-15 00:00:00,1.66,174,4G
14121,164,2022-09-28 00:00:00,0.28,2,4G
14122,58,2023-04-28 00:00:00,0.81,136,4G
14123,269,2022-04-21 00:00:00,5.53,99,4G
14124,308,2024-05-18 00:00:00,2,82,4G
14125,58,2024-06-05 00:00:00,1.33,279,4G
14126,288,2022-03-17 00:00:00,0.19,131,5G
14127,465,2022-06-07 00:00:00,3.13,0,4G
14128,105,2023-06-16 00:00:00,3.03,115,4G
14129,228,2023-10-05 00:00:00,2.38,201,4G
14130,247,2022-11-25 00:00:00,1.78,139,4G
14131,188,2022-05-02 00:00:00,1.42,145,4G
14132,494,2022-02-10 00:00:00,2.25,265,5G
14133,83,2022-06-16 00:00:00,0.66,201,4G
14134,186,2023-10-04 00:00:00,7.09,151,5G
14135,252,2022-01-23 00:00:00,2.22,221,5G
14136,355,2022-10-06 00:00:00,0.93,78,4G
14137,238,2024-02-02 00:00:00,1.49,199,5G
14138,360,2023-04-14 00:00:00,4.1,249,4G
14139,184,2023-02-04 00:00:00,0.44,98,4G
14140,284,2022-01-09 00:00:00,0.87,212,4G
14141,385,2022-01-13 00:00:00,2.84,142,4G
14142,426,2024-03-29 00:00:00,0.95,189,5G
14143,210,2024-04-11 00:00:00,3.93,51,5G
14144,304,2022-02-21 00:00:00,0.35,111,5G
14145,296,2022-07-28 00:00:00,3.6,134,4G
14146,97,2023-07-04 00:00:00,0.18,111,4G
14147,447,2023-09-04 00:00:00,0.03,12,4G
14148,460,2023-12-06 00:00:00,5.71,272,4G
14149,456,2023-02-06 00:00:00,2.18,232,4G
14150,472,2022-07-10 00:00:00,1.08,43,4G
14151,208,2022-02-20 00:00:00,0.66,72,4G
14152,370,2023-01-28 00:00:00,2.4,260,4G
14153,388,2023-10-15 00:00:00,1.78,230,4G
14154,422,2023-11-11 00:00:00,11.95,32,4G
14155,492,2024-04-02 00:00:00,10.22,67,5G
14156,411,2023-09-13 00:00:00,2.52,15,4G
14157,137,2023-12-20 00:00:00,1.46,149,4G
14158,367,2022-10-27 00:00:00,1.69,291,5G
14159,400,2023-09-14 00:00:00,2.87,101,5G
14160,184,2022-07-15 00:00:00,0.27,185,5G
14161,76,2023-02-21 00:00:00,1,24,4G
14162,287,2023-10-26 00:00:00,0.2,71,4G
14163,472,2023-02-24 00:00:00,0.19,80,5G
14164,375,2024-01-25 00:00:00,0.54,60,5G
14165,142,2023-10-02 00:00:00,1.66,17,4G
14166,237,2023-09-09 00:00:00,3.84,241,4G
14167,25,2023-06-06 00:00:00,1.66,57,4G
14168,290,2022-12-22 00:00:00,1.02,56,4G
14169,67,2022-05-28 00:00:00,0.21,96,4G
14170,250,2022-12-31 00:00:00,2,214,4G
14171,408,2022-12-30 00:00:00,0.79,11,5G
14172,118,2023-10-14 00:00:00,2.39,10,4G
14173,490,2023-12-03 00:00:00,9.45,162,5G
14174,73,2023-02-06 00:00:00,0.3,282,4G
14175,282,2023-08-29 00:00:00,0.6,216,4G
14176,404,2023-05-07 00:00:00,1.6,240,4G
14177,448,2022-08-17 00:00:00,8.65,44,5G
14178,360,2023-07-29 00:00:00,3.69,80,4G
14179,10,2024-05-01 00:00:00,5.71,254,4G
14180,211,2023-06-21 00:00:00,1.02,66,5G
14181,323,2022-09-25 00:00:00,12.08,101,4G
14182,152,2023-02-09 00:00:00,0.27,90,5G
14183,5,2024-03-03 00:00:00,0.14,41,5G
14184,195,2022-01-11 00:00:00,4.84,275,5G
14185,442,2022-11-16 00:00:00,6.55,273,4G
14186,283,2023-12-14 00:00:00,0.24,76,4G
14187,464,2022-05-06 00:00:00,0.3,233,5G
14188,113,2022-11-02 00:00:00,0.08,201,4G
14189,271,2023-12-03 00:00:00,0.28,220,4G
14190,163,2023-05-26 00:00:00,0.59,261,5G
14191,460,2022-03-30 00:00:00,8.77,38,4G
14192,105,2022-12-21 00:00:00,2.76,10,5G
14193,181,2023-09-20 00:00:00,3.77,111,5G
14194,44,2022-12-18 00:00:00,3.74,107,5G
14195,282,2023-11-20 00:00:00,1.91,93,4G
14196,175,2022-01-14 00:00:00,3.99,83,4G
14197,162,2022-09-14 00:00:00,2.26,57,4G
14198,471,2022-07-28 00:00:00,0.94,292,4G
14199,351,2022-10-08 00:00:00,2.06,15,4G
14200,434,2023-03-19 00:00:00,1.91,92,4G
14201,340,2024-04-19 00:00:00,4.34,164,4G
14202,140,2024-04-16 00:00:00,10.01,214,4G
14203,471,2023-01-24 00:00:00,1.32,143,5G
