issue_id,customer_id,issue_date,issue_type,resolution_time_hrs,resolved
22810,149,2022-03-21 00:00:00,Slow Internet,49,Yes
22811,311,2023-10-07 00:00:00,Call Drop,46,Yes
22812,6,2023-11-17 00:00:00,No Signal,27,Yes
22813,84,2023-07-30 00:00:00,Slow Internet,31,No
22814,433,2022-07-29 00:00:00,Call Drop,34,Yes
22815,84,2022-10-24 00:00:00,Slow Internet,59,No
22816,250,2023-09-02 00:00:00,Call Drop,54,Yes
22817,154,2022-06-21 00:00:00,Slow Internet,66,Yes
22818,416,2022-03-30 00:00:00,Call Drop,30,Yes
22819,72,2024-05-23 00:00:00,Call Drop,23,No
22820,109,2022-08-14 00:00:00,No Signal,9,No
22821,112,2022-05-23 00:00:00,No Signal,55,Yes
22822,172,2023-12-09 00:00:00,Call Drop,1,Yes
22823,187,2023-11-22 00:00:00,Slow Internet,56,No
22824,285,2022-02-23 00:00:00,Call Drop,39,Yes
22825,273,2022-07-15 00:00:00,Slow Internet,18,Yes
22826,18,2023-12-30 00:00:00,Slow Internet,42,Yes
22827,168,2023-05-04 00:00:00,Slow Internet,65,Yes
22828,319,2024-04-24 00:00:00,Slow Internet,33,Yes
22829,82,2022-10-25 00:00:00,No Signal,30,Yes
22830,75,2023-03-06 00:00:00,Call Drop,5,Yes
22831,429,2023-06-21 00:00:00,Slow Internet,50,Yes
22832,460,2023-08-02 00:00:00,No Signal,65,Yes
22833,335,2023-11-06 00:00:00,Slow Internet,10,Yes
22834,346,2023-05-15 00:00:00,Slow Internet,60,Yes
22835,249,2023-09-16 00:00:00,No Signal,27,No
22836,131,2024-04-20 00:00:00,No Signal,28,Yes
22837,387,2022-07-25 00:00:00,Slow Internet,45,Yes
22838,422,2024-05-29 00:00:00,Call Drop,52,Yes
22839,355,2022-05-17 00:00:00,No Signal,66,Yes
22840,201,2023-02-12 00:00:00,Call Drop,62,Yes
22841,363,2022-10-06 00:00:00,Slow Internet,60,Yes
22842,296,2023-03-21 00:00:00,Slow Internet,40,Yes
22843,68,2023-11-08 00:00:00,Slow Internet,15,Yes
22844,438,2022-09-28 00:00:00,Slow Internet,7,Yes
22845,20,2023-03-17 00:00:00,Slow Internet,39,Yes
22846,271,2022-08-16 00:00:00,Slow Internet,51,Yes
22847,93,2022-05-07 00:00:00,Call Drop,7,Yes
22848,133,2022-09-27 00:00:00,No Signal,12,Yes
22849,295,2024-03-30 00:00:00,Slow Internet,14,Yes
22850,296,2024-01-30 00:00:00,No Signal,34,Yes
22851,135,2024-05-01 00:00:00,Call Drop,39,Yes
22852,456,2023-05-02 00:00:00,Slow Internet,64,Yes
22853,352,2023-07-02 00:00:00,Slow Internet,12,Yes
22854,356,2022-06-04 00:00:00,No Signal,34,Yes
22855,33,2023-10-19 00:00:00,No Signal,27,Yes
22856,374,2024-02-11 00:00:00,No Signal,22,Yes
22857,293,2024-06-17 00:00:00,Slow Internet,18,Yes
22858,32,2022-01-19 00:00:00,No Signal,46,Yes
22859,43,2023-03-01 00:00:00,No Signal,44,Yes
22860,447,2022-02-27 00:00:00,Call Drop,18,Yes
22861,292,2023-02-27 00:00:00,Slow Internet,37,Yes
22862,354,2024-02-14 00:00:00,Slow Internet,7,Yes
22863,305,2023-07-02 00:00:00,Slow Internet,68,Yes
22864,281,2023-12-24 00:00:00,No Signal,60,Yes
22865,108,2024-04-23 00:00:00,Call Drop,48,Yes
22866,96,2023-10-22 00:00:00,No Signal,51,No
22867,66,2022-04-12 00:00:00,Slow Internet,52,Yes
22868,9,2022-03-17 00:00:00,No Signal,52,Yes
22869,230,2023-08-03 00:00:00,Slow Internet,54,Yes
22870,221,2022-03-07 00:00:00,No Signal,41,Yes
22871,358,2024-03-25 00:00:00,No Signal,42,Yes
22872,402,2024-01-04 00:00:00,Slow Internet,22,Yes
22873,278,2022-05-31 00:00:00,No Signal,39,Yes
22874,99,2024-02-25 00:00:00,Slow Internet,23,Yes
22875,271,2023-03-13 00:00:00,No Signal,48,Yes
22876,263,2024-02-29 00:00:00,No Signal,33,Yes
22877,397,2022-03-09 00:00:00,No Signal,41,Yes
22878,362,2022-08-23 00:00:00,Slow Internet,30,No
22879,164,2023-12-16 00:00:00,No Signal,47,Yes
22880,16,2024-01-15 00:00:00,No Signal,57,Yes
22881,169,2023-11-06 00:00:00,Call Drop,57,Yes
22882,21,2022-04-08 00:00:00,Call Drop,62,Yes
22883,28,2022-01-09 00:00:00,Slow Internet,57,Yes
22884,330,2023-05-19 00:00:00,Slow Internet,68,Yes
22885,83,2024-01-31 00:00:00,Slow Internet,25,Yes
22886,273,2023-05-05 00:00:00,Slow Internet,40,Yes
22887,321,2023-03-03 00:00:00,No Signal,17,Yes
22888,397,2022-08-15 00:00:00,No Signal,48,Yes
22889,36,2024-01-23 00:00:00,Slow Internet,39,Yes
22890,495,2023-08-10 00:00:00,Slow Internet,15,Yes
22891,314,2022-01-17 00:00:00,Call Drop,17,Yes
22892,490,2023-07-17 00:00:00,Slow Internet,35,Yes
22893,276,2022-08-16 00:00:00,Call Drop,33,Yes
22894,233,2023-12-07 00:00:00,Slow Internet,18,Yes
22895,104,2024-03-02 00:00:00,Slow Internet,30,Yes
22896,436,2022-08-26 00:00:00,No Signal,37,Yes
22897,6,2023-01-16 00:00:00,Slow Internet,7,Yes
22898,23,2024-02-22 00:00:00,Call Drop,28,Yes
22899,170,2023-01-22 00:00:00,No Signal,18,Yes
22900,152,2023-10-31 00:00:00,Call Drop,47,Yes
22901,244,2022-09-11 00:00:00,Slow Internet,23,No
22902,241,2022-11-04 00:00:00,No Signal,20,Yes
22903,261,2024-04-01 00:00:00,Call Drop,31,Yes
22904,416,2022-11-10 00:00:00,Slow Internet,14,Yes
22905,46,2022-10-28 00:00:00,Call Drop,23,Yes
22906,273,2022-04-28 00:00:00,Slow Internet,2,Yes
22907,75,2024-04-24 00:00:00,Call Drop,29,Yes
22908,283,2022-02-19 00:00:00,Slow Internet,50,Yes
22909,196,2024-02-29 00:00:00,Call Drop,59,No
22910,23,2023-07-18 00:00:00,No Signal,33,No
22911,87,2022-06-30 00:00:00,Slow Internet,48,Yes
22912,369,2023-06-27 00:00:00,Slow Internet,44,Yes
22913,121,2022-11-23 00:00:00,Call Drop,12,Yes
22914,418,2023-05-18 00:00:00,Slow Internet,42,Yes
22915,149,2023-05-11 00:00:00,No Signal,35,Yes
22916,150,2022-09-03 00:00:00,Call Drop,41,Yes
22917,65,2023-08-25 00:00:00,Call Drop,55,No
22918,160,2023-06-27 00:00:00,Call Drop,13,Yes
22919,446,2022-04-12 00:00:00,No Signal,39,Yes
22920,284,2022-08-18 00:00:00,No Signal,66,Yes
22921,82,2023-01-23 00:00:00,Slow Internet,35,Yes
22922,7,2023-09-01 00:00:00,Call Drop,33,Yes
22923,182,2023-08-02 00:00:00,No Signal,36,Yes
22924,358,2023-12-05 00:00:00,Slow Internet,13,Yes
22925,454,2022-07-30 00:00:00,No Signal,56,Yes
22926,14,2023-10-11 00:00:00,No Signal,46,Yes
22927,478,2023-03-06 00:00:00,No Signal,46,Yes
22928,183,2022-12-05 00:00:00,Slow Internet,44,Yes
22929,314,2022-07-03 00:00:00,No Signal,46,Yes
22930,44,2022-02-25 00:00:00,No Signal,69,Yes
22931,174,2024-02-01 00:00:00,No Signal,31,Yes
22932,14,2022-10-09 00:00:00,Call Drop,24,Yes
22933,300,2023-07-26 00:00:00,No Signal,32,Yes
22934,425,2022-05-08 00:00:00,Call Drop,67,Yes
22935,73,2023-12-18 00:00:00,No Signal,16,Yes
22936,223,2023-12-27 00:00:00,Call Drop,57,Yes
22937,2,2023-10-01 00:00:00,No Signal,24,Yes
22938,210,2023-05-23 00:00:00,Call Drop,34,Yes
22939,261,2023-08-07 00:00:00,Call Drop,52,Yes
22940,90,2022-08-04 00:00:00,Call Drop,48,Yes
22941,343,2022-03-31 00:00:00,No Signal,53,Yes
22942,396,2022-11-10 00:00:00,Slow Internet,55,Yes
22943,334,2022-08-21 00:00:00,Call Drop,38,Yes
22944,252,2024-01-15 00:00:00,Call Drop,2,No
22945,383,2023-07-29 00:00:00,Call Drop,69,Yes
22946,333,2024-06-06 00:00:00,Call Drop,53,Yes
22947,355,2022-09-04 00:00:00,Call Drop,50,No
22948,47,2023-03-18 00:00:00,Slow Internet,29,Yes
22949,335,2024-06-17 00:00:00,No Signal,55,Yes
22950,163,2022-05-15 00:00:00,Slow Internet,61,Yes
22951,116,2024-05-31 00:00:00,No Signal,50,Yes
22952,403,2022-01-02 00:00:00,Slow Internet,16,Yes
22953,79,2022-06-10 00:00:00,No Signal,70,Yes
22954,447,2022-05-20 00:00:00,Call Drop,44,Yes
22955,371,2022-10-31 00:00:00,No Signal,16,Yes
22956,8,2023-04-05 00:00:00,No Signal,28,Yes
22957,23,2024-03-31 00:00:00,Call Drop,57,Yes
22958,269,2023-12-15 00:00:00,Call Drop,26,No
22959,279,2022-05-05 00:00:00,No Signal,11,Yes
22960,31,2024-06-03 00:00:00,No Signal,1,Yes
22961,414,2022-12-13 00:00:00,Call Drop,69,Yes
22962,170,2023-08-17 00:00:00,Slow Internet,43,Yes
22963,130,2022-11-20 00:00:00,Call Drop,46,Yes
22964,395,2023-02-11 00:00:00,No Signal,36,Yes
22965,409,2023-04-14 00:00:00,No Signal,66,Yes
22966,157,2022-06-13 00:00:00,No Signal,57,No
22967,22,2024-05-11 00:00:00,Call Drop,6,Yes
22968,126,2022-08-28 00:00:00,Call Drop,62,Yes
22969,403,2022-08-01 00:00:00,Slow Internet,27,Yes
22970,457,2022-05-29 00:00:00,No Signal,26,Yes
22971,169,2023-08-07 00:00:00,No Signal,13,Yes
22972,166,2022-04-13 00:00:00,Call Drop,18,Yes
22973,157,2022-07-02 00:00:00,No Signal,38,Yes
22974,330,2023-05-20 00:00:00,Slow Internet,6,Yes
22975,22,2023-11-27 00:00:00,Call Drop,28,Yes
22976,472,2023-06-09 00:00:00,No Signal,5,Yes
22977,264,2023-01-15 00:00:00,Call Drop,59,Yes
22978,303,2024-01-14 00:00:00,Call Drop,45,Yes
22979,390,2023-10-24 00:00:00,Slow Internet,53,No
22980,263,2024-02-14 00:00:00,Call Drop,2,No
22981,212,2022-01-24 00:00:00,No Signal,49,No
22982,465,2023-12-02 00:00:00,Slow Internet,63,Yes
22983,164,2022-05-13 00:00:00,Call Drop,70,Yes
22984,136,2022-02-19 00:00:00,No Signal,58,No
22985,252,2023-11-26 00:00:00,Call Drop,4,No
22986,205,2022-01-26 00:00:00,Call Drop,30,Yes
22987,344,2023-10-12 00:00:00,Slow Internet,57,Yes
22988,302,2022-01-11 00:00:00,Slow Internet,47,Yes
22989,242,2024-03-18 00:00:00,Slow Internet,18,No
22990,320,2022-04-12 00:00:00,Slow Internet,44,Yes
22991,415,2022-01-11 00:00:00,No Signal,52,Yes
22992,279,2022-04-22 00:00:00,Call Drop,49,Yes
22993,61,2023-08-29 00:00:00,Slow Internet,30,Yes
22994,465,2024-02-11 00:00:00,No Signal,52,Yes
22995,306,2024-02-09 00:00:00,Slow Internet,37,Yes
22996,302,2022-06-16 00:00:00,Call Drop,63,Yes
22997,472,2023-12-22 00:00:00,Slow Internet,12,Yes
22998,299,2023-02-11 00:00:00,Call Drop,17,Yes
22999,394,2022-02-14 00:00:00,Call Drop,34,Yes
23000,95,2024-04-21 00:00:00,No Signal,28,Yes
