bill_id,customer_id,bill_month,bill_amount,payment_status
34478,46,2022-06-04,1662,Delayed
34479,484,2023-11-03,1350,Paid
34480,223,2023-07-30,1065,Paid
34481,79,2022-08-11,1675,Paid
34482,170,2023-02-21,1523,Paid
34483,402,2022-12-28,1540,Paid
34484,246,2022-12-12,852,Delayed
34485,271,2022-05-26,232,Paid
34486,467,2023-12-17,296,Delayed
34487,472,2022-03-08,1432,Paid
34488,99,2023-06-01,514,Delayed
34489,322,2022-02-28,1542,Paid
34490,141,2023-08-11,908,Paid
34491,109,2024-02-11,1657,Paid
34492,313,2024-01-30,1478,Paid
34493,137,2022-01-16,1776,Delayed
34494,121,2023-08-10,603,Paid
34495,99,2024-05-17,814,Paid
34496,66,2023-05-01,1676,Paid
34497,494,2024-06-07,1080,Delayed
34498,144,2022-06-25,1411,Paid
34499,110,2022-11-18,1032,Paid
34500,484,2023-04-06,1053,Delayed
34501,130,2022-05-16,1796,Delayed
34502,400,2023-03-04,1610,Paid
34503,328,2024-02-28,1365,Paid
34504,257,2024-03-04,1444,Paid
34505,210,2023-11-11,638,Paid
34506,246,2023-06-26,730,Delayed
34507,361,2022-11-18,1502,Delayed
34508,154,2022-12-02,975,Paid
34509,428,2024-02-20,1470,Paid
34510,133,2023-05-28,314,Paid
34511,21,2022-06-20,603,Delayed
34512,35,2022-05-09,1477,Paid
34513,360,2023-11-11,495,Paid
34514,476,2023-02-22,1747,Paid
34515,310,2023-02-01,1099,Delayed
34516,474,2022-03-02,756,Paid
34517,224,2022-04-27,532,Delayed
34518,124,2024-04-13,1976,Paid
34519,240,2023-09-27,1293,Paid
34520,434,2024-02-11,1164,Paid
34521,364,2023-04-18,257,Failed
34522,300,2024-01-08,914,Paid
34523,341,2023-02-01,1204,Paid
34524,4,2024-03-14,1273,Paid
34525,123,2024-05-13,214,Paid
34526,42,2023-11-29,1726,Paid
34527,169,2023-08-20,249,Paid
34528,420,2022-08-06,1958,Paid
34529,280,2023-10-17,1350,Paid
34530,225,2023-04-22,1392,Paid
34531,389,2023-08-25,1802,Delayed
34532,185,2024-05-02,1855,Paid
34533,323,2022-09-25,1187,Paid
34534,11,2022-03-17,1402,Paid
34535,173,2022-03-10,936,Paid
34536,96,2023-03-21,1104,Paid
34537,278,2022-10-25,526,Paid
34538,139,2023-04-19,1925,Paid
34539,166,2022-06-09,1130,Paid
34540,187,2024-06-16,499,Paid
34541,86,2022-01-08,1473,Paid
34542,388,2024-01-01,716,Paid
34543,231,2023-04-30,460,Paid
34544,451,2024-04-01,289,Paid
34545,138,2022-03-29,392,Paid
34546,485,2022-05-21,1551,Paid
34547,19,2023-06-25,1286,Paid
34548,338,2023-06-09,1516,Paid
34549,156,2024-04-05,424,Paid
34550,95,2023-07-29,643,Paid
34551,17,2022-12-09,532,Paid
34552,280,2023-11-18,1285,Delayed
34553,385,2022-08-04,695,Paid
34554,261,2023-05-21,1805,Paid
34555,160,2024-01-17,1754,Paid
34556,309,2023-08-22,1681,Paid
34557,81,2022-03-15,1555,Paid
34558,185,2024-03-16,1213,Paid
34559,213,2023-08-04,443,Paid
34560,489,2022-03-10,262,Paid
34561,427,2022-08-11,1003,Paid
34562,342,2024-06-15,1130,Paid
34563,359,2023-01-21,1959,Paid
34564,167,2024-05-30,1488,Delayed
34565,418,2022-10-12,360,Paid
34566,206,2022-05-02,1267,Delayed
34567,336,2024-02-14,223,Paid
34568,261,2024-01-03,498,Delayed
34569,274,2023-03-17,1447,Paid
34570,388,2024-04-02,272,Paid
34571,236,2023-04-02,1338,Paid
34572,243,2022-06-13,350,Paid
34573,220,2022-09-20,779,Paid
34574,365,2022-04-02,1936,Paid
34575,347,2024-02-17,1313,Paid
34576,70,2022-12-02,1784,Paid
34577,395,2023-08-09,1511,Paid
34578,431,2022-11-10,290,Paid
34579,213,2023-08-25,1070,Delayed
34580,337,2024-05-15,945,Paid
34581,287,2024-03-18,1609,Delayed
34582,226,2023-04-11,1637,Delayed
34583,269,2023-10-03,1026,Paid
34584,279,2023-02-05,1763,Paid
34585,249,2023-07-15,1394,Delayed
34586,321,2023-08-21,883,Paid
34587,196,2023-04-30,570,Delayed
34588,30,2023-10-18,1720,Paid
34589,415,2023-10-09,1458,Paid
34590,303,2023-09-19,1264,Paid
34591,400,2022-10-04,1371,Paid
34592,427,2022-03-07,998,Paid
34593,131,2023-11-30,923,Paid
34594,12,2024-05-06,1909,Paid
34595,460,2022-07-20,809,Paid
34596,395,2023-04-13,1700,Paid
34597,16,2023-03-10,318,Paid
34598,413,2022-05-18,1751,Delayed
34599,117,2022-02-21,739,Delayed
34600,149,2023-12-26,246,Delayed
34601,109,2023-03-28,1608,Paid
34602,236,2022-06-07,999,Paid
34603,490,2024-03-12,1350,Delayed
34604,314,2024-05-11,1724,Paid
34605,427,2022-07-25,1669,Paid
34606,498,2022-12-08,1802,Paid
34607,5,2024-04-12,1207,Delayed
34608,180,2022-11-12,237,Paid
34609,397,2022-05-16,671,Paid
34610,337,2022-03-16,1355,Delayed
34611,396,2023-03-25,1341,Paid
34612,465,2022-03-10,522,Delayed
34613,1,2024-03-23,250,Paid
34614,8,2023-07-15,1146,Paid
34615,144,2022-07-21,1131,Paid
34616,143,2023-07-28,334,Paid
34617,275,2022-06-16,1626,Paid
34618,153,2023-12-18,1981,Paid
34619,287,2023-10-23,367,Paid
34620,490,2022-05-01,1804,Paid
34621,130,2024-03-31,1770,Paid
34622,121,2022-04-07,715,Paid
34623,59,2023-01-12,558,Paid
34624,217,2023-05-06,1882,Paid
34625,31,2022-02-22,1459,Paid
34626,452,2022-01-09,266,Failed
34627,452,2022-11-27,1965,Paid
34628,244,2022-09-08,1372,Paid
34629,140,2022-12-26,679,Failed
34630,401,2022-12-15,1637,Delayed
34631,213,2022-05-04,419,Paid
34632,29,2023-09-26,459,Paid
34633,470,2022-07-18,464,Paid
34634,164,2024-04-08,1681,Paid
34635,104,2023-02-15,1848,Paid
34636,464,2023-01-15,875,Paid
34637,63,2023-05-20,1278,Delayed
34638,15,2022-04-05,1052,Paid
34639,286,2022-01-30,606,Paid
34640,494,2022-04-02,667,Paid
34641,179,2023-08-19,960,Paid
34642,11,2022-01-15,441,Paid
34643,441,2023-10-17,712,Paid
34644,13,2024-03-31,1877,Delayed
34645,215,2023-04-05,1391,Delayed
34646,488,2023-12-22,773,Paid
34647,311,2022-01-23,1655,Failed
34648,489,2022-11-22,864,Paid
34649,226,2024-05-26,965,Delayed
34650,63,2023-10-18,1800,Paid
34651,255,2022-03-28,1507,Paid
34652,468,2022-07-12,652,Paid
34653,130,2023-11-16,386,Paid
34654,456,2022-09-20,903,Paid
34655,466,2023-03-05,1518,Paid
34656,440,2024-03-17,1745,Paid
34657,263,2022-12-26,890,Paid
34658,171,2023-07-16,1604,Paid
34659,415,2023-03-09,1565,Paid
34660,445,2023-07-14,800,Paid
34661,406,2023-05-23,1445,Paid
34662,190,2022-02-18,533,Paid
34663,284,2022-06-17,655,Paid
34664,25,2023-11-10,1670,Paid
34665,500,2023-03-17,936,Delayed
34666,449,2023-08-17,1837,Paid
34667,160,2023-07-29,535,Paid
34668,217,2022-08-16,553,Failed
34669,176,2022-08-02,554,Delayed
34670,336,2023-10-04,430,Paid
34671,221,2024-05-29,1489,Delayed
34672,490,2022-06-03,994,Paid
34673,280,2024-01-24,388,Paid
34674,81,2023-08-31,246,Paid
34675,125,2023-02-11,1506,Paid
34676,170,2024-06-07,1012,Paid
34677,70,2024-01-14,253,Paid
34678,78,2024-01-20,1561,Paid
34679,90,2022-01-18,317,Paid
34680,380,2023-04-12,1224,Paid
34681,348,2022-12-10,422,Paid
34682,111,2022-11-20,946,Failed
34683,164,2022-09-03,401,Paid
34684,415,2022-03-01,1878,Failed
34685,128,2023-05-09,209,Paid
34686,155,2023-10-04,457,Paid
34687,194,2024-05-11,496,Delayed
34688,467,2022-02-18,867,Paid
34689,476,2023-11-09,1419,Delayed
34690,173,2023-11-11,1826,Paid
34691,300,2022-09-10,1637,Delayed
34692,313,2024-04-27,531,Paid
34693,21,2023-01-18,351,Delayed
34694,311,2022-11-05,1598,Paid
34695,109,2023-07-30,332,Paid
34696,399,2023-06-29,1154,Delayed
34697,418,2022-02-27,314,Delayed
34698,360,2024-03-28,1289,Paid
34699,387,2022-03-05,860,Paid
34700,129,2024-06-17,1478,Paid
34701,280,2022-05-05,751,Paid
34702,427,2022-03-02,891,Delayed
34703,27,2023-01-15,386,Paid
34704,393,2024-01-31,237,Paid
34705,344,2022-05-18,678,Paid
34706,401,2022-03-07,1124,Paid
34707,92,2022-06-28,1549,Paid
34708,295,2024-03-08,927,Paid
34709,55,2024-03-03,1352,Paid
34710,196,2022-06-20,974,Paid
34711,381,2024-01-25,1848,Paid
34712,221,2023-09-24,261,Paid
34713,301,2022-12-10,1153,Paid
34714,156,2023-12-05,295,Delayed
34715,440,2022-07-06,1634,Paid
34716,101,2022-08-15,728,Paid
34717,413,2022-09-23,1668,Paid
34718,236,2022-07-11,1939,Paid
34719,500,2024-01-22,923,Paid
34720,285,2023-08-29,1831,Delayed
34721,69,2022-05-06,1219,Paid
34722,267,2023-04-19,434,Paid
34723,386,2022-04-09,1902,Paid
34724,452,2022-12-10,1794,Paid
34725,138,2022-08-31,1307,Failed
34726,248,2022-01-20,1995,Paid
34727,103,2023-09-21,553,Paid
34728,108,2022-12-25,1624,Paid
34729,200,2023-03-09,1388,Delayed
34730,375,2023-09-03,1450,Paid
34731,215,2023-05-02,1589,Paid
34732,155,2024-06-09,1123,Paid
34733,87,2022-11-26,1632,Paid
34734,368,2023-10-29,1282,Paid
34735,482,2022-11-03,362,Paid
34736,419,2022-07-04,1452,Paid
34737,209,2022-12-01,1080,Paid
34738,495,2023-05-21,792,Delayed
34739,178,2023-04-08,1379,Delayed
34740,74,2022-01-03,1216,Paid
34741,258,2023-10-31,1125,Delayed
34742,273,2022-06-24,1925,Paid
34743,351,2024-04-27,1072,Paid
34744,336,2023-08-04,1107,Paid
34745,24,2023-06-17,1978,Paid
34746,313,2022-10-25,1596,Paid
34747,71,2022-04-28,1464,Paid
34748,83,2024-02-28,1956,Delayed
34749,400,2023-10-04,1089,Delayed
34750,353,2022-07-25,1390,Paid
34751,292,2023-12-10,319,Paid
34752,301,2022-05-15,1164,Paid
34753,10,2022-07-22,200,Paid
34754,319,2022-02-04,316,Paid
34755,43,2022-01-30,1870,Paid
34756,51,2023-03-04,837,Paid
34757,207,2024-04-02,1975,Paid
34758,107,2022-09-14,1729,Paid
34759,259,2023-01-16,572,Paid
34760,194,2022-07-01,1330,Paid
34761,235,2022-07-27,1521,Paid
34762,490,2024-05-28,1655,Delayed
34763,163,2023-10-03,310,Paid
34764,475,2023-07-29,1628,Paid
34765,69,2023-03-15,698,Paid
34766,335,2022-12-08,873,Paid
34767,292,2023-08-12,1241,Paid
34768,305,2023-01-13,1967,Delayed
34769,481,2023-02-15,1242,Paid
34770,257,2023-06-11,1975,Delayed
34771,460,2023-01-18,970,Paid
34772,426,2023-04-10,759,Failed
34773,425,2023-01-28,1728,Delayed
34774,329,2024-04-16,352,Delayed
34775,185,2023-07-25,1737,Paid
34776,255,2022-05-31,1018,Paid
34777,116,2023-09-12,1700,Paid
34778,404,2023-01-04,582,Paid
34779,478,2022-04-17,1002,Paid
34780,14,2022-05-19,879,Paid
34781,378,2022-10-07,1420,Paid
34782,215,2022-03-13,377,Paid
34783,93,2023-09-15,813,Paid
34784,499,2023-05-20,1953,Paid
34785,234,2024-01-08,1750,Delayed
34786,483,2022-04-16,245,Paid
34787,180,2023-05-16,756,Failed
34788,475,2022-06-08,1834,Failed
34789,54,2022-05-30,381,Paid
34790,305,2022-01-14,552,Paid
34791,475,2022-01-05,685,Paid
34792,30,2023-10-01,414,Delayed
34793,387,2022-09-30,1090,Paid
34794,12,2022-12-04,1645,Paid
34795,111,2022-07-30,1868,Paid
34796,415,2022-11-23,1050,Paid
34797,421,2024-05-07,1027,Paid
34798,411,2023-12-30,1231,Paid
34799,495,2023-04-11,1207,Paid
34800,372,2022-03-20,1435,Paid
34801,408,2023-08-28,1361,Delayed
34802,112,2024-01-20,1206,Paid
34803,169,2024-01-16,932,Delayed
34804,104,2022-06-26,519,Paid
34805,448,2024-02-06,289,Paid
34806,11,2024-04-12,513,Paid
34807,347,2022-05-12,310,Delayed
34808,329,2024-02-16,1335,Paid
34809,272,2022-10-19,1932,Delayed
34810,14,2023-11-22,572,Delayed
34811,175,2023-01-13,1485,Paid
34812,158,2023-02-20,566,Paid
34813,110,2022-12-10,576,Paid
34814,152,2023-01-12,1027,Paid
34815,234,2023-04-30,1023,Paid
34816,141,2022-05-26,872,Paid
34817,481,2023-10-17,1818,Paid
34818,119,2023-06-16,755,Paid
34819,382,2023-07-24,1267,Paid
34820,9,2022-10-23,1493,Paid
34821,177,2023-08-01,693,Delayed
34822,410,2022-12-11,920,Paid
34823,49,2023-02-01,884,Paid
34824,298,2023-04-20,445,Paid
34825,429,2023-06-09,372,Delayed
34826,370,2023-07-28,234,Paid
34827,333,2022-02-15,500,Paid
34828,149,2023-08-28,1380,Failed
34829,157,2023-03-04,1873,Paid
34830,92,2022-08-11,1084,Paid
34831,152,2022-01-23,231,Paid
34832,461,2024-05-18,1985,Paid
34833,376,2022-03-08,580,Paid
34834,170,2023-09-18,622,Delayed
34835,84,2023-04-28,1905,Paid
34836,359,2022-07-25,1844,Paid
34837,327,2023-08-01,1901,Delayed
34838,425,2023-07-16,1859,Delayed
34839,48,2023-10-15,924,Paid
34840,335,2022-09-15,1517,Paid
34841,217,2023-06-30,891,Paid
34842,483,2024-03-18,793,Paid
34843,77,2022-09-10,1180,Paid
34844,43,2023-08-04,613,Paid
34845,264,2022-07-08,1072,Paid
34846,469,2022-06-02,517,Paid
34847,63,2023-12-16,1247,Paid
34848,245,2022-03-18,956,Paid
34849,120,2023-12-04,1775,Paid
34850,319,2023-06-24,1656,Paid
34851,262,2023-12-26,257,Paid
34852,330,2023-01-04,375,Paid
34853,250,2023-07-22,1764,Delayed
34854,497,2023-09-16,1267,Paid
34855,52,2024-01-25,1674,Paid
34856,489,2022-06-03,507,Paid
34857,277,2022-06-04,352,Paid
34858,142,2024-03-04,1165,Paid
34859,372,2022-09-28,1774,Delayed
34860,251,2023-07-16,1362,Paid
34861,493,2023-05-24,967,Delayed
34862,314,2023-01-25,1804,Paid
34863,225,2022-03-09,583,Paid
34864,153,2022-05-12,1870,Delayed
34865,56,2023-11-01,946,Paid
34866,339,2024-04-24,822,Delayed
34867,9,2022-09-22,1255,Paid
34868,241,2023-11-13,1930,Failed
34869,495,2024-02-21,1593,Delayed
34870,500,2022-08-08,1400,Paid
34871,485,2023-07-06,1582,Paid
34872,484,2024-06-17,1868,Paid
34873,164,2022-10-16,1925,Delayed
34874,441,2022-03-20,1658,Paid
34875,463,2024-01-21,204,Failed
34876,133,2023-07-26,889,Paid
34877,81,2022-11-16,993,Paid
34878,350,2022-11-14,1840,Paid
34879,135,2023-05-02,1980,Paid
34880,134,2024-04-26,1089,Paid
34881,463,2023-01-26,1453,Paid
34882,52,2024-01-19,1623,Paid
34883,494,2023-08-11,925,Paid
34884,202,2024-03-28,983,Failed
34885,198,2022-02-08,815,Paid
34886,106,2022-07-18,1084,Paid
34887,311,2022-04-15,221,Delayed
34888,244,2023-08-05,1005,Paid
34889,233,2024-03-04,359,Paid
34890,461,2023-05-22,1416,Paid
34891,14,2023-07-24,464,Paid
34892,385,2022-11-25,281,Paid
34893,225,2023-11-22,366,Paid
34894,211,2022-11-04,853,Paid
34895,201,2022-08-10,753,Paid
34896,165,2023-10-18,542,Paid
34897,49,2024-03-26,210,Paid
34898,496,2022-01-27,1756,Paid
34899,396,2023-11-04,1752,Paid
34900,133,2022-05-31,648,Paid
34901,70,2022-06-22,772,Paid
34902,372,2023-12-24,1923,Paid
34903,119,2024-05-17,789,Delayed
34904,139,2022-01-22,688,Paid
34905,243,2024-03-20,1389,Failed
34906,181,2024-05-26,860,Paid
34907,486,2023-06-29,663,Delayed
34908,183,2023-09-13,1108,Delayed
34909,458,2023-01-29,1957,Paid
34910,335,2022-02-16,815,Paid
34911,50,2023-08-31,1988,Paid
34912,181,2022-05-05,205,Paid
34913,125,2022-12-01,1205,Paid
34914,231,2022-10-22,1385,Paid
34915,311,2024-06-08,1000,Paid
34916,348,2024-03-24,1417,Paid
34917,3,2024-04-19,517,Paid
34918,376,2024-03-29,328,Delayed
34919,400,2023-06-21,307,Paid
34920,173,2023-08-17,417,Delayed
34921,81,2023-07-24,704,Paid
34922,420,2023-06-22,627,Paid
34923,275,2022-10-24,840,Paid
34924,388,2022-02-13,442,Paid
34925,315,2023-08-20,636,Paid
34926,345,2022-01-22,505,Paid
34927,219,2024-05-27,1099,Paid
34928,140,2022-08-14,1819,Paid
34929,63,2023-07-03,1477,Paid
34930,440,2023-01-09,1549,Paid
34931,27,2023-09-05,607,Paid
34932,196,2023-10-16,947,Failed
34933,381,2022-01-04,199,Paid
34934,152,2022-01-24,975,Delayed
34935,465,2023-12-04,392,Paid
34936,252,2024-04-12,1161,Paid
34937,248,2022-11-18,1586,Paid
34938,154,2024-02-20,320,Paid
34939,210,2023-06-23,562,Paid
34940,22,2023-01-07,1226,Paid
34941,70,2023-08-16,347,Paid
34942,19,2023-09-25,1283,Paid
34943,101,2022-12-31,992,Paid
34944,162,2022-03-10,1339,Failed
34945,139,2023-04-17,1906,Paid
34946,376,2023-05-20,1044,Paid
34947,88,2022-11-09,436,Paid
34948,429,2022-03-13,1360,Paid
34949,37,2022-09-03,928,Paid
34950,407,2024-01-28,656,Failed
34951,424,2024-02-04,683,Paid
34952,171,2024-05-25,1304,Paid
34953,260,2022-03-14,1953,Paid
34954,338,2024-02-25,1047,Paid
34955,478,2023-06-12,912,Paid
34956,271,2023-11-22,1809,Paid
34957,485,2024-05-13,1269,Paid
34958,407,2022-02-09,542,Paid
34959,255,2022-02-08,1561,Paid
34960,140,2022-02-25,434,Paid
34961,68,2024-06-03,1686,Paid
34962,68,2024-01-15,861,Paid
34963,436,2023-07-20,574,Paid
34964,169,2022-06-21,1345,Delayed
34965,105,2022-10-29,1170,Paid
34966,462,2023-05-05,444,Paid
34967,315,2023-03-08,1476,Paid
34968,58,2023-12-02,764,Paid
34969,376,2023-07-09,897,Paid
34970,187,2022-01-04,1113,Paid
34971,456,2022-09-18,479,Paid
34972,407,2024-05-30,265,Paid
34973,385,2023-07-24,1875,Paid
34974,56,2023-07-03,1755,Delayed
34975,459,2023-02-14,1756,Paid
34976,475,2024-01-17,373,Paid
34977,4,2022-09-22,1413,Paid
34978,285,2022-01-15,483,Failed
34979,17,2022-03-29,503,Paid
34980,433,2022-04-09,1073,Paid
34981,467,2023-09-09,991,Delayed
34982,237,2022-08-05,605,Paid
34983,307,2023-02-14,530,Paid
34984,250,2022-07-10,503,Failed
34985,433,2022-08-03,1117,Paid
34986,24,2023-12-11,1995,Paid
34987,500,2023-09-09,867,Delayed
34988,300,2022-01-27,971,Paid
34989,116,2022-07-01,749,Paid
34990,238,2023-08-18,1193,Paid
34991,169,2022-06-08,1559,Paid
34992,313,2022-08-18,1252,Paid
34993,492,2022-08-23,638,Paid
34994,440,2024-03-10,456,Paid
34995,288,2023-01-21,981,Paid
34996,415,2023-06-14,761,Paid
34997,241,2022-10-11,432,Paid
34998,400,2022-03-12,224,Paid
34999,416,2023-05-19,721,Failed
35000,364,2022-08-03,582,Paid
